"","neighborhood","income_level","year","Fips","num_at_income_level","pct_at_income_level","median_income","rent_level","no_hhs_at_rent_level","pct_hhs_at_rent_level","median_rent","num_hhs_wo_internet","pct_hhs_wo_internet","rent_burden","borough"
"527","Borough Park","$20,000 to $74,999",2019,312,8199,0.40359,"55071","$1,500 to $1,999",7726,0.27911,1473,14595,0.334,0.405,"Brooklyn"
"528","Borough Park","$20,000 to $74,999",2019,312,8199,0.40359,"55071","$2,000 or more",3422,0.12362,1473,14595,0.334,0.405,"Brooklyn"
"529","Borough Park","$20,000 to $74,999",2019,312,8199,0.40359,"55071","$500 to $999",4126,0.14906,1473,14595,0.334,0.405,"Brooklyn"
"530","Borough Park","$20,000 to $74,999",2019,312,8199,0.40359,"55071","Under $500",1513,0.05466,1473,14595,0.334,0.405,"Brooklyn"
"531","Borough Park","$75,000 or more",2019,312,1966,0.12103,"55071","$1,000 to $1,499",10894,0.39356,1473,14595,0.334,0.405,"Brooklyn"
"532","Borough Park","$75,000 or more",2019,312,1966,0.12103,"55071","$1,500 to $1,999",7726,0.27911,1473,14595,0.334,0.405,"Brooklyn"
"533","Borough Park","$75,000 or more",2019,312,1966,0.12103,"55071","$2,000 or more",3422,0.12362,1473,14595,0.334,0.405,"Brooklyn"
"534","Borough Park","$75,000 or more",2019,312,1966,0.12103,"55071","$500 to $999",4126,0.14906,1473,14595,0.334,0.405,"Brooklyn"
"535","Borough Park","$75,000 or more",2019,312,1966,0.12103,"55071","Under $500",1513,0.05466,1473,14595,0.334,0.405,"Brooklyn"
"536","Borough Park","Less than $20,000",2019,312,4430,0.62062,"55071","$1,000 to $1,499",10894,0.39356,1473,14595,0.334,0.405,"Brooklyn"
"537","Borough Park","Less than $20,000",2019,312,4430,0.62062,"55071","$1,500 to $1,999",7726,0.27911,1473,14595,0.334,0.405,"Brooklyn"
"538","Borough Park","Less than $20,000",2019,312,4430,0.62062,"55071","$2,000 or more",3422,0.12362,1473,14595,0.334,0.405,"Brooklyn"
"539","Borough Park","Less than $20,000",2019,312,4430,0.62062,"55071","$500 to $999",4126,0.14906,1473,14595,0.334,0.405,"Brooklyn"
"540","Borough Park","Less than $20,000",2019,312,4430,0.62062,"55071","Under $500",1513,0.05466,1473,14595,0.334,0.405,"Brooklyn"
"541","Coney Island","$20,000 to $74,999",2019,313,2874,0.14998,"40711","$1,000 to $1,499",9599,0.29551,1032,10508,0.22059,0.333,"Brooklyn"
"542","Coney Island","$20,000 to $74,999",2019,313,2874,0.14998,"40711","$1,500 to $1,999",5163,0.15894,1032,10508,0.22059,0.333,"Brooklyn"
"543","Coney Island","$20,000 to $74,999",2019,313,2874,0.14998,"40711","$2,000 or more",1789,0.05507,1032,10508,0.22059,0.333,"Brooklyn"
"544","Coney Island","$20,000 to $74,999",2019,313,2874,0.14998,"40711","$500 to $999",7415,0.22827,1032,10508,0.22059,0.333,"Brooklyn"
"545","Coney Island","$20,000 to $74,999",2019,313,2874,0.14998,"40711","Under $500",8517,0.2622,1032,10508,0.22059,0.333,"Brooklyn"
"546","Coney Island","$75,000 or more",2019,313,1179,0.08667,"40711","$1,000 to $1,499",9599,0.29551,1032,10508,0.22059,0.333,"Brooklyn"
"547","Coney Island","$75,000 or more",2019,313,1179,0.08667,"40711","$1,500 to $1,999",5163,0.15894,1032,10508,0.22059,0.333,"Brooklyn"
"548","Coney Island","$75,000 or more",2019,313,1179,0.08667,"40711","$2,000 or more",1789,0.05507,1032,10508,0.22059,0.333,"Brooklyn"
"549","Coney Island","$75,000 or more",2019,313,1179,0.08667,"40711","$500 to $999",7415,0.22827,1032,10508,0.22059,0.333,"Brooklyn"
"550","Coney Island","$75,000 or more",2019,313,1179,0.08667,"40711","Under $500",8517,0.2622,1032,10508,0.22059,0.333,"Brooklyn"
"551","Coney Island","Less than $20,000",2019,313,6455,0.43412,"40711","$1,000 to $1,499",9599,0.29551,1032,10508,0.22059,0.333,"Brooklyn"
"552","Coney Island","Less than $20,000",2019,313,6455,0.43412,"40711","$1,500 to $1,999",5163,0.15894,1032,10508,0.22059,0.333,"Brooklyn"
"553","Coney Island","Less than $20,000",2019,313,6455,0.43412,"40711","$2,000 or more",1789,0.05507,1032,10508,0.22059,0.333,"Brooklyn"
"554","Coney Island","Less than $20,000",2019,313,6455,0.43412,"40711","$500 to $999",7415,0.22827,1032,10508,0.22059,0.333,"Brooklyn"
"555","Coney Island","Less than $20,000",2019,313,6455,0.43412,"40711","Under $500",8517,0.2622,1032,10508,0.22059,0.333,"Brooklyn"
"556","Flatbush/Midwood","$20,000 to $74,999",2019,314,4428,0.18647,"65599","$1,000 to $1,499",19959,0.47021,1402,11063,0.19082,0.313,"Brooklyn"
"557","Flatbush/Midwood","$20,000 to $74,999",2019,314,4428,0.18647,"65599","$1,500 to $1,999",9802,0.23092,1402,11063,0.19082,0.313,"Brooklyn"
"558","Flatbush/Midwood","$20,000 to $74,999",2019,314,4428,0.18647,"65599","$2,000 or more",3897,0.09181,1402,11063,0.19082,0.313,"Brooklyn"
"559","Flatbush/Midwood","$20,000 to $74,999",2019,314,4428,0.18647,"65599","$500 to $999",6403,0.15085,1402,11063,0.19082,0.313,"Brooklyn"
"560","Flatbush/Midwood","$20,000 to $74,999",2019,314,4428,0.18647,"65599","Under $500",2386,0.05621,1402,11063,0.19082,0.313,"Brooklyn"
"561","Flatbush/Midwood","$75,000 or more",2019,314,2460,0.09792,"65599","$1,000 to $1,499",19959,0.47021,1402,11063,0.19082,0.313,"Brooklyn"
"562","Flatbush/Midwood","$75,000 or more",2019,314,2460,0.09792,"65599","$1,500 to $1,999",9802,0.23092,1402,11063,0.19082,0.313,"Brooklyn"
"563","Flatbush/Midwood","$75,000 or more",2019,314,2460,0.09792,"65599","$2,000 or more",3897,0.09181,1402,11063,0.19082,0.313,"Brooklyn"
"564","Flatbush/Midwood","$75,000 or more",2019,314,2460,0.09792,"65599","$500 to $999",6403,0.15085,1402,11063,0.19082,0.313,"Brooklyn"
"565","Flatbush/Midwood","$75,000 or more",2019,314,2460,0.09792,"65599","Under $500",2386,0.05621,1402,11063,0.19082,0.313,"Brooklyn"
"566","Flatbush/Midwood","Less than $20,000",2019,314,4175,0.45839,"65599","$1,000 to $1,499",19959,0.47021,1402,11063,0.19082,0.313,"Brooklyn"
"567","Flatbush/Midwood","Less than $20,000",2019,314,4175,0.45839,"65599","$1,500 to $1,999",9802,0.23092,1402,11063,0.19082,0.313,"Brooklyn"
"568","Flatbush/Midwood","Less than $20,000",2019,314,4175,0.45839,"65599","$2,000 or more",3897,0.09181,1402,11063,0.19082,0.313,"Brooklyn"
"569","Flatbush/Midwood","Less than $20,000",2019,314,4175,0.45839,"65599","$500 to $999",6403,0.15085,1402,11063,0.19082,0.313,"Brooklyn"
"570","Flatbush/Midwood","Less than $20,000",2019,314,4175,0.45839,"65599","Under $500",2386,0.05621,1402,11063,0.19082,0.313,"Brooklyn"
"571","Sheepshead Bay","$20,000 to $74,999",2019,315,2777,0.14498,"75127","$1,000 to $1,499",11300,0.39153,1346,6937,0.12512,0.297,"Brooklyn"
"572","Sheepshead Bay","$20,000 to $74,999",2019,315,2777,0.14498,"75127","$1,500 to $1,999",7384,0.25585,1346,6937,0.12512,0.297,"Brooklyn"
"573","Sheepshead Bay","$20,000 to $74,999",2019,315,2777,0.14498,"75127","$2,000 or more",2596,0.08995,1346,6937,0.12512,0.297,"Brooklyn"
"574","Sheepshead Bay","$20,000 to $74,999",2019,315,2777,0.14498,"75127","$500 to $999",4917,0.17037,1346,6937,0.12512,0.297,"Brooklyn"
"575","Sheepshead Bay","$20,000 to $74,999",2019,315,2777,0.14498,"75127","Under $500",2664,0.0923,1346,6937,0.12512,0.297,"Brooklyn"
"576","Sheepshead Bay","$75,000 or more",2019,315,1603,0.05771,"75127","$1,000 to $1,499",11300,0.39153,1346,6937,0.12512,0.297,"Brooklyn"
"577","Sheepshead Bay","$75,000 or more",2019,315,1603,0.05771,"75127","$1,500 to $1,999",7384,0.25585,1346,6937,0.12512,0.297,"Brooklyn"
"578","Sheepshead Bay","$75,000 or more",2019,315,1603,0.05771,"75127","$2,000 or more",2596,0.08995,1346,6937,0.12512,0.297,"Brooklyn"
"579","Sheepshead Bay","$75,000 or more",2019,315,1603,0.05771,"75127","$500 to $999",4917,0.17037,1346,6937,0.12512,0.297,"Brooklyn"
"580","Sheepshead Bay","$75,000 or more",2019,315,1603,0.05771,"75127","Under $500",2664,0.0923,1346,6937,0.12512,0.297,"Brooklyn"
"581","Sheepshead Bay","Less than $20,000",2019,315,2557,0.30047,"75127","$1,000 to $1,499",11300,0.39153,1346,6937,0.12512,0.297,"Brooklyn"
"582","Sheepshead Bay","Less than $20,000",2019,315,2557,0.30047,"75127","$1,500 to $1,999",7384,0.25585,1346,6937,0.12512,0.297,"Brooklyn"
"583","Sheepshead Bay","Less than $20,000",2019,315,2557,0.30047,"75127","$2,000 or more",2596,0.08995,1346,6937,0.12512,0.297,"Brooklyn"
"584","Sheepshead Bay","Less than $20,000",2019,315,2557,0.30047,"75127","$500 to $999",4917,0.17037,1346,6937,0.12512,0.297,"Brooklyn"
"585","Sheepshead Bay","Less than $20,000",2019,315,2557,0.30047,"75127","Under $500",2664,0.0923,1346,6937,0.12512,0.297,"Brooklyn"
"586","Brownsville","$20,000 to $74,999",2019,316,3860,0.178,"31345","$1,000 to $1,499",9731,0.25959,1015,11987,0.23103,0.382,"Brooklyn"
"587","Brownsville","$20,000 to $74,999",2019,316,3860,0.178,"31345","$1,500 to $1,999",4983,0.13293,1015,11987,0.23103,0.382,"Brooklyn"
"588","Brownsville","$20,000 to $74,999",2019,316,3860,0.178,"31345","$2,000 or more",1665,0.04442,1015,11987,0.23103,0.382,"Brooklyn"
"589","Brownsville","$20,000 to $74,999",2019,316,3860,0.178,"31345","$500 to $999",10014,0.26714,1015,11987,0.23103,0.382,"Brooklyn"
"590","Brownsville","$20,000 to $74,999",2019,316,3860,0.178,"31345","Under $500",11093,0.29592,1015,11987,0.23103,0.382,"Brooklyn"
"591","Brownsville","$75,000 or more",2019,316,922,0.07511,"31345","$1,000 to $1,499",9731,0.25959,1015,11987,0.23103,0.382,"Brooklyn"
"592","Brownsville","$75,000 or more",2019,316,922,0.07511,"31345","$1,500 to $1,999",4983,0.13293,1015,11987,0.23103,0.382,"Brooklyn"
"593","Brownsville","$75,000 or more",2019,316,922,0.07511,"31345","$2,000 or more",1665,0.04442,1015,11987,0.23103,0.382,"Brooklyn"
"594","Brownsville","$75,000 or more",2019,316,922,0.07511,"31345","$500 to $999",10014,0.26714,1015,11987,0.23103,0.382,"Brooklyn"
"595","Brownsville","$75,000 or more",2019,316,922,0.07511,"31345","Under $500",11093,0.29592,1015,11987,0.23103,0.382,"Brooklyn"
"596","Brownsville","Less than $20,000",2019,316,7205,0.40195,"31345","$1,000 to $1,499",9731,0.25959,1015,11987,0.23103,0.382,"Brooklyn"
"597","Brownsville","Less than $20,000",2019,316,7205,0.40195,"31345","$1,500 to $1,999",4983,0.13293,1015,11987,0.23103,0.382,"Brooklyn"
"598","Brownsville","Less than $20,000",2019,316,7205,0.40195,"31345","$2,000 or more",1665,0.04442,1015,11987,0.23103,0.382,"Brooklyn"
"599","Brownsville","Less than $20,000",2019,316,7205,0.40195,"31345","$500 to $999",10014,0.26714,1015,11987,0.23103,0.382,"Brooklyn"
"600","Brownsville","Less than $20,000",2019,316,7205,0.40195,"31345","Under $500",11093,0.29592,1015,11987,0.23103,0.382,"Brooklyn"
"601","East Flatbush","$20,000 to $74,999",2019,317,5039,0.21214,"60895","$1,000 to $1,499",15504,0.49551,1311,8792,0.16987,0.323,"Brooklyn"
"602","East Flatbush","$20,000 to $74,999",2019,317,5039,0.21214,"60895","$1,500 to $1,999",6613,0.21135,1311,8792,0.16987,0.323,"Brooklyn"
"603","East Flatbush","$20,000 to $74,999",2019,317,5039,0.21214,"60895","$2,000 or more",1324,0.04232,1311,8792,0.16987,0.323,"Brooklyn"
"604","East Flatbush","$20,000 to $74,999",2019,317,5039,0.21214,"60895","$500 to $999",6069,0.19397,1311,8792,0.16987,0.323,"Brooklyn"
"605","East Flatbush","$20,000 to $74,999",2019,317,5039,0.21214,"60895","Under $500",1779,0.05686,1311,8792,0.16987,0.323,"Brooklyn"
"606","East Flatbush","$75,000 or more",2019,317,1211,0.05887,"60895","$1,000 to $1,499",15504,0.49551,1311,8792,0.16987,0.323,"Brooklyn"
"607","East Flatbush","$75,000 or more",2019,317,1211,0.05887,"60895","$1,500 to $1,999",6613,0.21135,1311,8792,0.16987,0.323,"Brooklyn"
"608","East Flatbush","$75,000 or more",2019,317,1211,0.05887,"60895","$2,000 or more",1324,0.04232,1311,8792,0.16987,0.323,"Brooklyn"
"609","East Flatbush","$75,000 or more",2019,317,1211,0.05887,"60895","$500 to $999",6069,0.19397,1311,8792,0.16987,0.323,"Brooklyn"
"610","East Flatbush","$75,000 or more",2019,317,1211,0.05887,"60895","Under $500",1779,0.05686,1311,8792,0.16987,0.323,"Brooklyn"
"611","East Flatbush","Less than $20,000",2019,317,2542,0.34208,"60895","$1,000 to $1,499",15504,0.49551,1311,8792,0.16987,0.323,"Brooklyn"
"612","East Flatbush","Less than $20,000",2019,317,2542,0.34208,"60895","$1,500 to $1,999",6613,0.21135,1311,8792,0.16987,0.323,"Brooklyn"
"613","East Flatbush","Less than $20,000",2019,317,2542,0.34208,"60895","$2,000 or more",1324,0.04232,1311,8792,0.16987,0.323,"Brooklyn"
"614","East Flatbush","Less than $20,000",2019,317,2542,0.34208,"60895","$500 to $999",6069,0.19397,1311,8792,0.16987,0.323,"Brooklyn"
"615","East Flatbush","Less than $20,000",2019,317,2542,0.34208,"60895","Under $500",1779,0.05686,1311,8792,0.16987,0.323,"Brooklyn"
"616","Canarsie","$20,000 to $74,999",2019,318,2663,0.10992,"80471","$1,000 to $1,499",10494,0.37773,1321,6649,0.09279,0.286,"Brooklyn"
"617","Canarsie","$20,000 to $74,999",2019,318,2663,0.10992,"80471","$1,500 to $1,999",7927,0.28533,1321,6649,0.09279,0.286,"Brooklyn"
"618","Canarsie","$20,000 to $74,999",2019,318,2663,0.10992,"80471","$2,000 or more",2114,0.07609,1321,6649,0.09279,0.286,"Brooklyn"
"619","Canarsie","$20,000 to $74,999",2019,318,2663,0.10992,"80471","$500 to $999",4531,0.16309,1321,6649,0.09279,0.286,"Brooklyn"
"620","Canarsie","$20,000 to $74,999",2019,318,2663,0.10992,"80471","Under $500",2716,0.09776,1321,6649,0.09279,0.286,"Brooklyn"
"621","Canarsie","$75,000 or more",2019,318,1430,0.03728,"80471","$1,000 to $1,499",10494,0.37773,1321,6649,0.09279,0.286,"Brooklyn"
"622","Canarsie","$75,000 or more",2019,318,1430,0.03728,"80471","$1,500 to $1,999",7927,0.28533,1321,6649,0.09279,0.286,"Brooklyn"
"623","Canarsie","$75,000 or more",2019,318,1430,0.03728,"80471","$2,000 or more",2114,0.07609,1321,6649,0.09279,0.286,"Brooklyn"
"624","Canarsie","$75,000 or more",2019,318,1430,0.03728,"80471","$500 to $999",4531,0.16309,1321,6649,0.09279,0.286,"Brooklyn"
"625","Canarsie","$75,000 or more",2019,318,1430,0.03728,"80471","Under $500",2716,0.09776,1321,6649,0.09279,0.286,"Brooklyn"
"626","Canarsie","Less than $20,000",2019,318,2556,0.28171,"80471","$1,000 to $1,499",10494,0.37773,1321,6649,0.09279,0.286,"Brooklyn"
"627","Canarsie","Less than $20,000",2019,318,2556,0.28171,"80471","$1,500 to $1,999",7927,0.28533,1321,6649,0.09279,0.286,"Brooklyn"
"628","Canarsie","Less than $20,000",2019,318,2556,0.28171,"80471","$2,000 or more",2114,0.07609,1321,6649,0.09279,0.286,"Brooklyn"
"629","Canarsie","Less than $20,000",2019,318,2556,0.28171,"80471","$500 to $999",4531,0.16309,1321,6649,0.09279,0.286,"Brooklyn"
"630","Canarsie","Less than $20,000",2019,318,2556,0.28171,"80471","Under $500",2716,0.09776,1321,6649,0.09279,0.286,"Brooklyn"
"631","Astoria","$20,000 to $74,999",2019,401,3777,0.14884,"79180","$1,000 to $1,499",12277,0.21867,1696,8106,0.1108,0.273,"Queens"
"632","Astoria","$20,000 to $74,999",2019,401,3777,0.14884,"79180","$1,500 to $1,999",17681,0.31492,1696,8106,0.1108,0.273,"Queens"
"633","Astoria","$20,000 to $74,999",2019,401,3777,0.14884,"79180","$2,000 or more",13766,0.24519,1696,8106,0.1108,0.273,"Queens"
"634","Astoria","$20,000 to $74,999",2019,401,3777,0.14884,"79180","$500 to $999",6697,0.11928,1696,8106,0.1108,0.273,"Queens"
"635","Astoria","$20,000 to $74,999",2019,401,3777,0.14884,"79180","Under $500",5724,0.10195,1696,8106,0.1108,0.273,"Queens"
"636","Astoria","$75,000 or more",2019,401,1228,0.03211,"79180","$1,000 to $1,499",12277,0.21867,1696,8106,0.1108,0.273,"Queens"
"637","Astoria","$75,000 or more",2019,401,1228,0.03211,"79180","$1,500 to $1,999",17681,0.31492,1696,8106,0.1108,0.273,"Queens"
"638","Astoria","$75,000 or more",2019,401,1228,0.03211,"79180","$2,000 or more",13766,0.24519,1696,8106,0.1108,0.273,"Queens"
"639","Astoria","$75,000 or more",2019,401,1228,0.03211,"79180","$500 to $999",6697,0.11928,1696,8106,0.1108,0.273,"Queens"
"640","Astoria","$75,000 or more",2019,401,1228,0.03211,"79180","Under $500",5724,0.10195,1696,8106,0.1108,0.273,"Queens"
"641","Astoria","Less than $20,000",2019,401,3101,0.32495,"79180","$1,000 to $1,499",12277,0.21867,1696,8106,0.1108,0.273,"Queens"
"642","Astoria","Less than $20,000",2019,401,3101,0.32495,"79180","$1,500 to $1,999",17681,0.31492,1696,8106,0.1108,0.273,"Queens"
"643","Astoria","Less than $20,000",2019,401,3101,0.32495,"79180","$2,000 or more",13766,0.24519,1696,8106,0.1108,0.273,"Queens"
"644","Astoria","Less than $20,000",2019,401,3101,0.32495,"79180","$500 to $999",6697,0.11928,1696,8106,0.1108,0.273,"Queens"
"645","Astoria","Less than $20,000",2019,401,3101,0.32495,"79180","Under $500",5724,0.10195,1696,8106,0.1108,0.273,"Queens"
"646","Sunnyside/Woodside","$20,000 to $74,999",2019,402,3874,0.19243,"80913","$1,000 to $1,499",11576,0.31364,1742,6935,0.12607,0.28,"Queens"
"647","Sunnyside/Woodside","$20,000 to $74,999",2019,402,3874,0.19243,"80913","$1,500 to $1,999",10993,0.29785,1742,6935,0.12607,0.28,"Queens"
"648","Sunnyside/Woodside","$20,000 to $74,999",2019,402,3874,0.19243,"80913","$2,000 or more",10292,0.27886,1742,6935,0.12607,0.28,"Queens"
"649","Sunnyside/Woodside","$20,000 to $74,999",2019,402,3874,0.19243,"80913","$500 to $999",3642,0.09868,1742,6935,0.12607,0.28,"Queens"
"650","Sunnyside/Woodside","$20,000 to $74,999",2019,402,3874,0.19243,"80913","Under $500",405,0.01097,1742,6935,0.12607,0.28,"Queens"
"651","Sunnyside/Woodside","$75,000 or more",2019,402,1210,0.04159,"80913","$1,000 to $1,499",11576,0.31364,1742,6935,0.12607,0.28,"Queens"
"652","Sunnyside/Woodside","$75,000 or more",2019,402,1210,0.04159,"80913","$1,500 to $1,999",10993,0.29785,1742,6935,0.12607,0.28,"Queens"
"653","Sunnyside/Woodside","$75,000 or more",2019,402,1210,0.04159,"80913","$2,000 or more",10292,0.27886,1742,6935,0.12607,0.28,"Queens"
"654","Sunnyside/Woodside","$75,000 or more",2019,402,1210,0.04159,"80913","$500 to $999",3642,0.09868,1742,6935,0.12607,0.28,"Queens"
"655","Sunnyside/Woodside","$75,000 or more",2019,402,1210,0.04159,"80913","Under $500",405,0.01097,1742,6935,0.12607,0.28,"Queens"
"656","Sunnyside/Woodside","Less than $20,000",2019,402,1851,0.32013,"80913","$1,000 to $1,499",11576,0.31364,1742,6935,0.12607,0.28,"Queens"
"657","Sunnyside/Woodside","Less than $20,000",2019,402,1851,0.32013,"80913","$1,500 to $1,999",10993,0.29785,1742,6935,0.12607,0.28,"Queens"
"658","Sunnyside/Woodside","Less than $20,000",2019,402,1851,0.32013,"80913","$2,000 or more",10292,0.27886,1742,6935,0.12607,0.28,"Queens"
"659","Sunnyside/Woodside","Less than $20,000",2019,402,1851,0.32013,"80913","$500 to $999",3642,0.09868,1742,6935,0.12607,0.28,"Queens"
"660","Sunnyside/Woodside","Less than $20,000",2019,402,1851,0.32013,"80913","Under $500",405,0.01097,1742,6935,0.12607,0.28,"Queens"
"661","Jackson Heights","$20,000 to $74,999",2019,403,4608,0.19595,"67201","$1,000 to $1,499",13382,0.40781,1551,9109,0.17032,0.338,"Queens"
"662","Jackson Heights","$20,000 to $74,999",2019,403,4608,0.19595,"67201","$1,500 to $1,999",10429,0.31782,1551,9109,0.17032,0.338,"Queens"
"663","Jackson Heights","$20,000 to $74,999",2019,403,4608,0.19595,"67201","$2,000 or more",4482,0.13659,1551,9109,0.17032,0.338,"Queens"
"664","Jackson Heights","$20,000 to $74,999",2019,403,4608,0.19595,"67201","$500 to $999",3542,0.10794,1551,9109,0.17032,0.338,"Queens"
"665","Jackson Heights","$20,000 to $74,999",2019,403,4608,0.19595,"67201","Under $500",979,0.02983,1551,9109,0.17032,0.338,"Queens"
"666","Jackson Heights","$75,000 or more",2019,403,1587,0.06885,"67201","$1,000 to $1,499",13382,0.40781,1551,9109,0.17032,0.338,"Queens"
"667","Jackson Heights","$75,000 or more",2019,403,1587,0.06885,"67201","$1,500 to $1,999",10429,0.31782,1551,9109,0.17032,0.338,"Queens"
"668","Jackson Heights","$75,000 or more",2019,403,1587,0.06885,"67201","$2,000 or more",4482,0.13659,1551,9109,0.17032,0.338,"Queens"
"669","Jackson Heights","$75,000 or more",2019,403,1587,0.06885,"67201","$500 to $999",3542,0.10794,1551,9109,0.17032,0.338,"Queens"
"670","Jackson Heights","$75,000 or more",2019,403,1587,0.06885,"67201","Under $500",979,0.02983,1551,9109,0.17032,0.338,"Queens"
"671","Jackson Heights","Less than $20,000",2019,403,2914,0.4214,"67201","$1,000 to $1,499",13382,0.40781,1551,9109,0.17032,0.338,"Queens"
"672","Jackson Heights","Less than $20,000",2019,403,2914,0.4214,"67201","$1,500 to $1,999",10429,0.31782,1551,9109,0.17032,0.338,"Queens"
"673","Jackson Heights","Less than $20,000",2019,403,2914,0.4214,"67201","$2,000 or more",4482,0.13659,1551,9109,0.17032,0.338,"Queens"
"674","Jackson Heights","Less than $20,000",2019,403,2914,0.4214,"67201","$500 to $999",3542,0.10794,1551,9109,0.17032,0.338,"Queens"
"675","Jackson Heights","Less than $20,000",2019,403,2914,0.4214,"67201","Under $500",979,0.02983,1551,9109,0.17032,0.338,"Queens"
"676","Elmhurst/Corona","$20,000 to $74,999",2019,404,3377,0.16114,"67143","$1,000 to $1,499",10942,0.349,1540,7823,0.16839,0.315,"Queens"
"677","Elmhurst/Corona","$20,000 to $74,999",2019,404,3377,0.16114,"67143","$1,500 to $1,999",10481,0.3343,1540,7823,0.16839,0.315,"Queens"
"678","Elmhurst/Corona","$20,000 to $74,999",2019,404,3377,0.16114,"67143","$2,000 or more",3797,0.12111,1540,7823,0.16839,0.315,"Queens"
"679","Elmhurst/Corona","$20,000 to $74,999",2019,404,3377,0.16114,"67143","$500 to $999",4512,0.14391,1540,7823,0.16839,0.315,"Queens"
"680","Elmhurst/Corona","$20,000 to $74,999",2019,404,3377,0.16114,"67143","Under $500",1620,0.05167,1540,7823,0.16839,0.315,"Queens"
"681","Elmhurst/Corona","$75,000 or more",2019,404,1445,0.07183,"67143","$1,000 to $1,499",10942,0.349,1540,7823,0.16839,0.315,"Queens"
"682","Elmhurst/Corona","$75,000 or more",2019,404,1445,0.07183,"67143","$1,500 to $1,999",10481,0.3343,1540,7823,0.16839,0.315,"Queens"
"683","Elmhurst/Corona","$75,000 or more",2019,404,1445,0.07183,"67143","$2,000 or more",3797,0.12111,1540,7823,0.16839,0.315,"Queens"
"684","Elmhurst/Corona","$75,000 or more",2019,404,1445,0.07183,"67143","$500 to $999",4512,0.14391,1540,7823,0.16839,0.315,"Queens"
"685","Elmhurst/Corona","$75,000 or more",2019,404,1445,0.07183,"67143","Under $500",1620,0.05167,1540,7823,0.16839,0.315,"Queens"
"686","Elmhurst/Corona","Less than $20,000",2019,404,3001,0.55729,"67143","$1,000 to $1,499",10942,0.349,1540,7823,0.16839,0.315,"Queens"
"687","Elmhurst/Corona","Less than $20,000",2019,404,3001,0.55729,"67143","$1,500 to $1,999",10481,0.3343,1540,7823,0.16839,0.315,"Queens"
"688","Elmhurst/Corona","Less than $20,000",2019,404,3001,0.55729,"67143","$2,000 or more",3797,0.12111,1540,7823,0.16839,0.315,"Queens"
"689","Elmhurst/Corona","Less than $20,000",2019,404,3001,0.55729,"67143","$500 to $999",4512,0.14391,1540,7823,0.16839,0.315,"Queens"
"690","Elmhurst/Corona","Less than $20,000",2019,404,3001,0.55729,"67143","Under $500",1620,0.05167,1540,7823,0.16839,0.315,"Queens"
"691","Ridgewood/Glendale","$20,000 to $74,999",2019,405,3712,0.15191,"72781","$1,000 to $1,499",13664,0.38841,1607,7130,0.11887,0.294,"Queens"
"692","Ridgewood/Glendale","$20,000 to $74,999",2019,405,3712,0.15191,"72781","$1,500 to $1,999",12300,0.34964,1607,7130,0.11887,0.294,"Queens"
"693","Ridgewood/Glendale","$20,000 to $74,999",2019,405,3712,0.15191,"72781","$2,000 or more",4350,0.12365,1607,7130,0.11887,0.294,"Queens"
"694","Ridgewood/Glendale","$20,000 to $74,999",2019,405,3712,0.15191,"72781","$500 to $999",4274,0.12149,1607,7130,0.11887,0.294,"Queens"
"695","Ridgewood/Glendale","$20,000 to $74,999",2019,405,3712,0.15191,"72781","Under $500",591,0.0168,1607,7130,0.11887,0.294,"Queens"
"696","Ridgewood/Glendale","$75,000 or more",2019,405,1541,0.05254,"72781","$1,000 to $1,499",13664,0.38841,1607,7130,0.11887,0.294,"Queens"
"697","Ridgewood/Glendale","$75,000 or more",2019,405,1541,0.05254,"72781","$1,500 to $1,999",12300,0.34964,1607,7130,0.11887,0.294,"Queens"
"698","Ridgewood/Glendale","$75,000 or more",2019,405,1541,0.05254,"72781","$2,000 or more",4350,0.12365,1607,7130,0.11887,0.294,"Queens"
"699","Ridgewood/Glendale","$75,000 or more",2019,405,1541,0.05254,"72781","$500 to $999",4274,0.12149,1607,7130,0.11887,0.294,"Queens"
"700","Ridgewood/Glendale","$75,000 or more",2019,405,1541,0.05254,"72781","Under $500",591,0.0168,1607,7130,0.11887,0.294,"Queens"
"701","Ridgewood/Glendale","Less than $20,000",2019,405,1877,0.30211,"72781","$1,000 to $1,499",13664,0.38841,1607,7130,0.11887,0.294,"Queens"
"702","Ridgewood/Glendale","Less than $20,000",2019,405,1877,0.30211,"72781","$1,500 to $1,999",12300,0.34964,1607,7130,0.11887,0.294,"Queens"
"703","Ridgewood/Glendale","Less than $20,000",2019,405,1877,0.30211,"72781","$2,000 or more",4350,0.12365,1607,7130,0.11887,0.294,"Queens"
"704","Ridgewood/Glendale","Less than $20,000",2019,405,1877,0.30211,"72781","$500 to $999",4274,0.12149,1607,7130,0.11887,0.294,"Queens"
"705","Ridgewood/Glendale","Less than $20,000",2019,405,1877,0.30211,"72781","Under $500",591,0.0168,1607,7130,0.11887,0.294,"Queens"
"706","Rego Park/Forest Hills","$20,000 to $74,999",2019,406,2053,0.15039,"89160","$1,000 to $1,499",6932,0.26146,1712,5464,0.11292,0.274,"Queens"
"707","Rego Park/Forest Hills","$20,000 to $74,999",2019,406,2053,0.15039,"89160","$1,500 to $1,999",9621,0.36288,1712,5464,0.11292,0.274,"Queens"
